date,tick,export,import,system_load
2016.05.07.,13-14,1075.0,2386.0,4437.0
2016.05.07.,14-15,1032.0,2285.0,4354.0
2016.05.07.,15-16,975.0,2205.0,4340.0
2016.05.07.,16-17,958.0,2171.0,4295.0
2016.05.07.,17-18,1011.0,2142.0,4236.0
2016.05.07.,18-19,988.0,2123.0,4232.0
2016.05.07.,19-20,1065.0,2322.0,4293.0
2016.05.07.,20-21,978.0,2469.0,4531.0
2016.05.07.,21-22,1020.0,2358.0,4445.0
2016.05.07.,22-23,1031.0,2058.0,4161.0
2016.05.07.,23-24,1209.0,1988.0,3895.0
2016.05.08.,0-1,1367.0,1982.0,3607.0
2016.05.08.,1-2,1236.0,1803.0,3468.0
2016.05.08.,2-3,1048.0,1563.0,3337.0
2016.05.08.,3-4,961.0,1498.0,3233.0
2016.05.08.,4-5,861.0,1413.0,3214.0
2016.05.08.,5-6,803.0,1339.0,3170.0
2016.05.08.,6-7,957.0,1706.0,3374.0
2016.05.08.,7-8,942.0,1923.0,3705.0
2016.05.08.,8-9,799.0,1997.0,3992.0
2016.05.08.,9-10,816.0,2151.0,4194.0
2016.05.08.,10-11,833.0,2272.0,4306.0
2016.05.08.,11-12,817.0,2293.0,4355.0
2016.05.08.,12-13,870.0,2278.0,4297.0
2016.05.08.,13-14,874.0,2152.0,4137.0
2016.05.08.,14-15,833.0,2128.0,4113.0
2016.05.08.,15-16,824.0,2123.0,4066.0
2016.05.08.,16-17,923.0,2223.0,4067.0
2016.05.08.,17-18,1008.0,2292.0,4062.0
2016.05.08.,18-19,936.0,2212.0,4095.0
2016.05.08.,19-20,947.0,2319.0,4165.0
2016.05.08.,20-21,992.0,2526.0,4450.0
2016.05.08.,21-22,1045.0,2313.0,4397.0
2016.05.08.,22-23,1140.0,2003.0,4092.0
2016.05.08.,23-24,1352.0,1930.0,3838.0
2016.05.09.,0-1,1076.0,1591.0,3553.0
2016.05.09.,1-2,899.0,1322.0,3424.0
2016.05.09.,2-3,880.0,1208.0,3288.0
2016.05.09.,3-4,780.0,1106.0,3246.0
2016.05.09.,4-5,726.0,1163.0,3358.0
2016.05.09.,5-6,624.0,1320.0,3614.0
2016.05.09.,6-7,392.0,1701.0,4371.0
2016.05.09.,7-8,384.0,2049.0,4783.0
2016.05.09.,8-9,392.0,2092.0,4826.0
2016.05.09.,9-10,487.0,2220.0,4854.0
2016.05.09.,10-11,557.0,2310.0,4883.0
2016.05.09.,11-12,489.0,2290.0,4914.0
2016.05.09.,12-13,578.0,2390.0,4958.0
2016.05.09.,13-14,616.0,2382.0,4921.0
2016.05.09.,14-15,654.0,2421.0,4908.0
2016.05.09.,15-16,588.0,2375.0,4914.0
2016.05.09.,16-17,513.0,2240.0,4851.0
2016.05.09.,17-18,465.0,2084.0,4729.0
2016.05.09.,18-19,415.0,2005.0,4683.0
2016.05.09.,19-20,546.0,2182.0,4732.0
2016.05.09.,20-21,668.0,2463.0,4944.0
2016.05.09.,21-22,672.0,2285.0,4789.0
2016.05.09.,22-23,844.0,2160.0,4454.0
2016.05.09.,23-24,1087.0,2232.0,4292.0
2016.05.10.,0-1,1241.0,2126.0,4026.0
2016.05.10.,1-2,999.0,1712.0,3834.0
2016.05.10.,2-3,950.0,1533.0,3624.0
2016.05.10.,3-4,902.0,1475.0,3575.0
2016.05.10.,4-5,871.0,1509.0,3658.0
2016.05.10.,5-6,943.0,1744.0,3859.0
2016.05.10.,6-7,652.0,2069.0,4564.0
2016.05.10.,7-8,712.0,2437.0,4940.0
2016.05.10.,8-9,507.0,2252.0,4989.0
2016.05.10.,9-10,590.0,2340.0,5041.0
2016.05.10.,10-11,653.0,2437.0,5084.0
2016.05.10.,11-12,636.0,2407.0,5136.0
2016.05.10.,12-13,713.0,2537.0,5135.0
2016.05.10.,13-14,661.0,2431.0,5099.0
2016.05.10.,14-15,613.0,2420.0,5085.0
2016.05.10.,15-16,577.0,2431.0,5105.0
2016.05.10.,16-17,562.0,2364.0,5048.0
2016.05.10.,17-18,458.0,2153.0,4980.0
2016.05.10.,18-19,423.0,2096.0,4953.0
2016.05.10.,19-20,508.0,2221.0,4997.0
2016.05.10.,20-21,496.0,2375.0,5069.0
2016.05.10.,21-22,568.0,2226.0,4831.0
2016.05.10.,22-23,851.0,2234.0,4522.0
2016.05.10.,23-24,1062.0,2284.0,4353.0
2016.05.11.,0-1,1101.0,2057.0,4055.0
2016.05.11.,1-2,1079.0,1845.0,3869.0
2016.05.11.,2-3,925.0,1516.0,3666.0
2016.05.11.,3-4,834.0,1415.0,3592.0
2016.05.11.,4-5,872.0,1531.0,3674.0
2016.05.11.,5-6,918.0,1758.0,3876.0
2016.05.11.,6-7,340.0,1785.0,4532.0
2016.05.11.,7-8,193.0,1947.0,4889.0
2016.05.11.,8-9,189.0,1978.0,4953.0
2016.05.11.,9-10,216.0,2069.0,5073.0
2016.05.11.,10-11,308.0,2154.0,5110.0
2016.05.11.,11-12,392.0,2230.0,5120.0
2016.05.11.,12-13,328.0,2220.0,5129.0
2016.05.11.,13-14,390.0,2222.0,5051.0
2016.05.11.,14-15,419.0,2276.0,5040.0
2016.05.11.,15-16,411.0,2259.0,5048.0
2016.05.11.,16-17,387.0,2192.0,4978.0
2016.05.11.,17-18,350.0,2080.0,4880.0
2016.05.11.,18-19,293.0,1966.0,4817.0
2016.05.11.,19-20,337.0,2054.0,4841.0
2016.05.11.,20-21,323.0,2205.0,5005.0
2016.05.11.,21-22,372.0,2052.0,4862.0
2016.05.11.,22-23,626.0,2011.0,4547.0
2016.05.11.,23-24,775.0,2000.0,4343.0
2016.05.12.,0-1,1081.0,2024.0,4079.0
2016.05.12.,1-2,831.0,1626.0,3897.0
2016.05.12.,2-3,958.0,1595.0,3688.0
2016.05.12.,3-4,955.0,1588.0,3634.0
2016.05.12.,4-5,969.0,1668.0,3715.0
2016.05.12.,5-6,1038.0,1905.0,3912.0
2016.05.12.,6-7,616.0,2099.0,4567.0
2016.05.12.,7-8,393.0,2233.0,4914.0
2016.05.12.,8-9,388.0,2262.0,4959.0
2016.05.12.,9-10,429.0,2317.0,5018.0
2016.05.12.,10-11,440.0,2376.0,5077.0
2016.05.12.,11-12,347.0,2285.0,5108.0
2016.05.12.,12-13,273.0,2260.0,5142.0
2016.05.12.,13-14,250.0,2165.0,5102.0
2016.05.12.,14-15,242.0,2189.0,5140.0
2016.05.12.,15-16,241.0,2170.0,5177.0
2016.05.12.,16-17,239.0,2134.0,5150.0
2016.05.12.,17-18,241.0,2073.0,5114.0
2016.05.12.,18-19,231.0,2048.0,5076.0
2016.05.12.,19-20,316.0,2145.0,5084.0
2016.05.12.,20-21,324.0,2220.0,5134.0
2016.05.12.,21-22,334.0,2009.0,4869.0
2016.05.12.,22-23,368.0,1803.0,4570.0
2016.05.12.,23-24,671.0,1941.0,4394.0
2016.05.13.,0-1,871.0,1846.0,4102.0
2016.05.13.,1-2,865.0,1653.0,3907.0
2016.05.13.,2-3,782.0,1379.0,3724.0
2016.05.13.,3-4,767.0,1330.0,3644.0
2016.05.13.,4-5,752.0,1412.0,3710.0
2016.05.13.,5-6,741.0,1536.0,3907.0
2016.05.13.,6-7,349.0,1708.0,4509.0
2016.05.13.,7-8,140.0,1832.0,4828.0
2016.05.13.,8-9,129.0,1846.0,4879.0
2016.05.13.,9-10,160.0,1947.0,4921.0
2016.05.13.,10-11,140.0,1982.0,4944.0
2016.05.13.,11-12,255.0,2103.0,4969.0
2016.05.13.,12-13,257.0,2101.0,4981.0
2016.05.13.,13-14,366.0,2143.0,4931.0
2016.05.13.,14-15,293.0,2063.0,4916.0
2016.05.13.,15-16,237.0,2007.0,4924.0
2016.05.13.,16-17,173.0,1893.0,4873.0
2016.05.13.,17-18,111.0,1723.0,4767.0
2016.05.13.,18-19,139.0,1714.0,4676.0
2016.05.13.,19-20,218.0,1808.0,4685.0
2016.05.13.,20-21,306.0,2044.0,4814.0
2016.05.13.,21-22,378.0,1899.0,4700.0
2016.05.13.,22-23,369.0,1584.0,4455.0
2016.05.13.,23-24,445.0,1486.0,4263.0
2016.05.14.,0-1,457.0,1487.0,4027.0
2016.05.14.,1-2,547.0,1363.0,3800.0
2016.05.14.,2-3,581.0,1266.0,3583.0
2016.05.14.,3-4,554.0,1251.0,3500.0
2016.05.14.,4-5,523.0,1221.0,3490.0
2016.05.14.,5-6,558.0,1236.0,3465.0
2016.05.14.,6-7,612.0,1548.0,3754.0
2016.05.14.,7-8,613.0,1793.0,4102.0
2016.05.14.,8-9,618.0,1969.0,4323.0
2016.05.14.,9-10,522.0,2020.0,4512.0
2016.05.14.,10-11,472.0,2035.0,4617.0
2016.05.14.,11-12,483.0,2079.0,4665.0
2016.05.14.,12-13,535.0,2092.0,4638.0
2016.05.14.,13-14,510.0,1964.0,4489.0
2016.05.14.,14-15,418.0,1829.0,4409.0
2016.05.14.,15-16,510.0,1874.0,4356.0
2016.05.14.,16-17,610.0,1928.0,4341.0
2016.05.14.,17-18,685.0,1926.0,4238.0
2016.05.14.,18-19,659.0,1870.0,4193.0
2016.05.14.,19-20,763.0,2029.0,4204.0
2016.05.14.,20-21,932.0,2326.0,4371.0
2016.05.14.,21-22,857.0,2112.0,4338.0
2016.05.14.,22-23,863.0,1872.0,4072.0
2016.05.14.,23-24,787.0,1575.0,3840.0
2016.05.15.,0-1,939.0,1460.0,3545.0
2016.05.15.,1-2,900.0,1300.0,3400.0
2016.05.15.,2-3,859.0,1259.0,3243.0
2016.05.15.,3-4,965.0,1598.0,3152.0
2016.05.15.,4-5,981.0,1614.0,3115.0
2016.05.15.,5-6,1105.0,1702.0,3023.0
2016.05.15.,6-7,1135.0,1946.0,3162.0
2016.05.15.,7-8,1193.0,2103.0,3482.0
2016.05.15.,8-9,1193.0,2196.0,3771.0
2016.05.15.,9-10,1054.0,2168.0,4015.0
2016.05.15.,10-11,1031.0,2202.0,4147.0
2016.05.15.,11-12,989.0,2162.0,4211.0
2016.05.15.,12-13,1035.0,2138.0,4137.0
2016.05.15.,13-14,1290.0,2260.0,3986.0
2016.05.15.,14-15,1266.0,2202.0,3947.0
2016.05.15.,15-16,1308.0,2239.0,3900.0
2016.05.15.,16-17,1266.0,2167.0,3895.0
2016.05.15.,17-18,1252.0,2164.0,3861.0
2016.05.15.,18-19,1201.0,2145.0,3875.0
2016.05.15.,19-20,1302.0,2339.0,3900.0
2016.05.15.,20-21,1248.0,2414.0,4040.0
2016.05.15.,21-22,1299.0,2312.0,4078.0
2016.05.15.,22-23,1389.0,2065.0,3856.0
2016.05.15.,23-24,1405.0,1754.0,3621.0
2016.05.16.,0-1,1276.0,1400.0,3342.0
2016.05.16.,1-2,1271.0,1280.0,3177.0
2016.05.16.,2-3,1227.0,1153.0,3046.0
2016.05.16.,3-4,1126.0,941.0,2945.0
2016.05.16.,4-5,1236.0,1024.0,2923.0
2016.05.16.,5-6,1325.0,1071.0,2874.0
2016.05.16.,6-7,1293.0,1173.0,3060.0
2016.05.16.,7-8,1262.0,1342.0,3344.0
2016.05.16.,8-9,1167.0,1475.0,3590.0
2016.05.16.,9-10,1062.0,1545.0,3795.0
2016.05.16.,10-11,1010.0,1623.0,3885.0
2016.05.16.,11-12,916.0,1597.0,3928.0
2016.05.16.,12-13,1056.0,1675.0,3924.0
2016.05.16.,13-14,1112.0,1610.0,3794.0
2016.05.16.,14-15,950.0,1423.0,3762.0
2016.05.16.,15-16,1006.0,1472.0,3757.0
2016.05.16.,16-17,1009.0,1485.0,3734.0
2016.05.16.,17-18,988.0,1491.0,3740.0
2016.05.16.,18-19,901.0,1478.0,3823.0
2016.05.16.,19-20,995.0,1647.0,3936.0
2016.05.16.,20-21,960.0,1780.0,4163.0
2016.05.16.,21-22,788.0,1607.0,4149.0
2016.05.16.,22-23,768.0,1332.0,3883.0
2016.05.16.,23-24,996.0,1354.0,3634.0
2016.05.17.,0-1,775.0,929.0,3354.0
2016.05.17.,1-2,715.0,724.0,3208.0
2016.05.17.,2-3,743.0,637.0,3087.0
2016.05.17.,3-4,804.0,726.0,3074.0
2016.05.17.,4-5,782.0,865.0,3184.0
2016.05.17.,5-6,703.0,1054.0,3474.0
2016.05.17.,6-7,342.0,1442.0,4311.0
2016.05.17.,7-8,197.0,1637.0,4717.0
2016.05.17.,8-9,165.0,1670.0,4781.0
2016.05.17.,9-10,202.0,1795.0,4843.0
2016.05.17.,10-11,175.0,1754.0,4880.0
2016.05.17.,11-12,141.0,1742.0,4947.0
2016.05.17.,12-13,142.0,1801.0,5024.0
2016.05.17.,13-14,199.0,1799.0,4972.0
2016.05.17.,14-15,268.0,1888.0,4967.0
2016.05.17.,15-16,200.0,1837.0,4976.0
2016.05.17.,16-17,177.0,1784.0,4916.0
2016.05.17.,17-18,150.0,1666.0,4815.0
2016.05.17.,18-19,148.0,1605.0,4764.0
2016.05.17.,19-20,234.0,1744.0,4818.0
2016.05.17.,20-21,405.0,2044.0,4959.0
2016.05.17.,21-22,356.0,1831.0,4855.0
2016.05.17.,22-23,541.0,1732.0,4518.0
2016.05.17.,23-24,777.0,1781.0,4338.0
2016.05.18.,0-1,642.0,1496.0,4059.0
2016.05.18.,1-2,523.0,1205.0,3859.0
2016.05.18.,2-3,434.0,933.0,3648.0
2016.05.18.,3-4,361.0,859.0,3592.0
2016.05.18.,4-5,339.0,934.0,3679.0
2016.05.18.,5-6,371.0,1155.0,3887.0
2016.05.18.,6-7,150.0,1562.0,4576.0
2016.05.18.,7-8,192.0,1949.0,4940.0
2016.05.18.,8-9,228.0,1988.0,4978.0
2016.05.18.,9-10,271.0,2041.0,5053.0
2016.05.18.,10-11,305.0,2091.0,5052.0
2016.05.18.,11-12,347.0,2144.0,5076.0
2016.05.18.,12-13,322.0,2126.0,5079.0
2016.05.18.,13-14,308.0,2028.0,5004.0
2016.05.18.,14-15,315.0,2061.0,5003.0
2016.05.18.,15-16,231.0,2009.0,5034.0
2016.05.18.,16-17,186.0,1887.0,4961.0
2016.05.18.,17-18,105.0,1722.0,4857.0
2016.05.18.,18-19,117.0,1713.0,4782.0
2016.05.18.,19-20,239.0,1820.0,4809.0
2016.05.18.,20-21,315.0,2033.0,4983.0
2016.05.18.,21-22,300.0,1867.0,4922.0
2016.05.18.,22-23,644.0,1932.0,4593.0
2016.05.18.,23-24,813.0,1918.0,4397.0
2016.05.19.,0-1,764.0,1570.0,4113.0
2016.05.19.,1-2,494.0,1092.0,3921.0
2016.05.19.,2-3,418.0,824.0,3714.0
2016.05.19.,3-4,448.0,846.0,3642.0
2016.05.19.,4-5,424.0,881.0,3704.0
2016.05.19.,5-6,453.0,1137.0,3911.0
2016.05.19.,6-7,184.0,1523.0,4605.0
2016.05.19.,7-8,115.0,1787.0,4956.0
2016.05.19.,8-9,143.0,1814.0,4958.0
2016.05.19.,9-10,162.0,1857.0,4990.0
2016.05.19.,10-11,207.0,1948.0,5001.0
2016.05.19.,11-12,220.0,1996.0,5036.0
2016.05.19.,12-13,240.0,2036.0,5049.0
2016.05.19.,13-14,251.0,1994.0,5000.0
2016.05.19.,14-15,237.0,2001.0,5013.0
2016.05.19.,15-16,111.0,1878.0,5023.0
2016.05.19.,16-17,75.0,1808.0,4941.0
2016.05.19.,17-18,31.0,1672.0,4843.0
2016.05.19.,18-19,103.0,1724.0,4790.0
2016.05.19.,19-20,169.0,1823.0,4833.0
2016.05.19.,20-21,261.0,2028.0,4986.0
2016.05.19.,21-22,209.0,1846.0,4888.0
2016.05.19.,22-23,413.0,1730.0,4567.0
2016.05.19.,23-24,437.0,1598.0,4393.0
2016.05.20.,0-1,447.0,1315.0,4115.0
2016.05.20.,1-2,468.0,1146.0,3938.0
2016.05.20.,2-3,406.0,896.0,3719.0
2016.05.20.,3-4,419.0,897.0,3648.0
2016.05.20.,4-5,420.0,963.0,3672.0
2016.05.20.,5-6,485.0,1230.0,3890.0
2016.05.20.,6-7,259.0,1601.0,4543.0
2016.05.20.,7-8,144.0,1797.0,4883.0
2016.05.20.,8-9,187.0,1844.0,4878.0
2016.05.20.,9-10,254.0,1944.0,4923.0
2016.05.20.,10-11,338.0,2060.0,4934.0
2016.05.20.,11-12,336.0,2076.0,4965.0
2016.05.20.,12-13,262.0,2029.0,5000.0
2016.05.20.,13-14,263.0,1969.0,4930.0
2016.05.20.,14-15,263.0,1977.0,4930.0
2016.05.20.,15-16,236.0,1950.0,4943.0
2016.05.20.,16-17,223.0,1856.0,4910.0
2016.05.20.,17-18,189.0,1706.0,4800.0
2016.05.20.,18-19,191.0,1643.0,4706.0
2016.05.20.,19-20,266.0,1680.0,4687.0
2016.05.20.,20-21,374.0,1939.0,4805.0
2016.05.20.,21-22,348.0,1743.0,4779.0
2016.05.20.,22-23,472.0,1590.0,4510.0
2016.05.20.,23-24,676.0,1613.0,4340.0
2016.05.21.,0-1,689.0,1695.0,4064.0
2016.05.21.,1-2,489.0,1691.0,3853.0
2016.05.21.,2-3,410.0,1593.0,3636.0
2016.05.21.,3-4,418.0,1585.0,3548.0
2016.05.21.,4-5,383.0,1479.0,3534.0
2016.05.21.,5-6,416.0,1493.0,3537.0
2016.05.21.,6-7,271.0,1623.0,3855.0
2016.05.21.,7-8,343.0,2002.0,4180.0
2016.05.21.,8-9,322.0,2156.0,4357.0
2016.05.21.,9-10,316.0,2301.0,4518.0
2016.05.21.,10-11,266.0,2328.0,4608.0
2016.05.21.,11-12,277.0,2362.0,4635.0
2016.05.21.,12-13,397.0,2465.0,4610.0
2016.05.21.,13-14,424.0,2344.0,4472.0
2016.05.21.,14-15,311.0,2188.0,4391.0
2016.05.21.,15-16,282.0,2116.0,4357.0
2016.05.21.,16-17,301.0,2105.0,4322.0
2016.05.21.,17-18,301.0,2062.0,4254.0
2016.05.21.,18-19,329.0,2089.0,4239.0
2016.05.21.,19-20,361.0,2162.0,4244.0
2016.05.21.,20-21,285.0,2278.0,4410.0
2016.05.21.,21-22,259.0,2200.0,4473.0
2016.05.21.,22-23,296.0,1973.0,4204.0
2016.05.21.,23-24,476.0,1893.0,3934.0
2016.05.22.,0-1,452.0,1654.0,3656.0
2016.05.22.,1-2,431.0,1457.0,3477.0
2016.05.22.,2-3,363.0,1274.0,3306.0
2016.05.22.,3-4,369.0,1288.0,3245.0
2016.05.22.,4-5,327.0,1195.0,3177.0
2016.05.22.,5-6,378.0,1207.0,3139.0
2016.05.22.,6-7,298.0,1279.0,3363.0
2016.05.22.,7-8,277.0,1499.0,3700.0
2016.05.22.,8-9,329.0,1798.0,3950.0
2016.05.22.,9-10,377.0,2086.0,4211.0
2016.05.22.,10-11,539.0,2347.0,4347.0
2016.05.22.,11-12,524.0,2339.0,4381.0
2016.05.22.,12-13,528.0,2295.0,4332.0
2016.05.22.,13-14,525.0,2206.0,4196.0
2016.05.22.,14-15,557.0,2198.0,4147.0
2016.05.22.,15-16,481.0,2092.0,4104.0
2016.05.22.,16-17,396.0,1976.0,4115.0
2016.05.22.,17-18,282.0,1813.0,4075.0
2016.05.22.,18-19,234.0,1764.0,4096.0
2016.05.22.,19-20,169.0,1766.0,4135.0
2016.05.22.,20-21,190.0,1984.0,4319.0
2016.05.22.,21-22,266.0,2025.0,4414.0
2016.05.22.,22-23,349.0,1826.0,4114.0
2016.05.22.,23-24,415.0,1637.0,3840.0
2016.05.23.,0-1,546.0,1432.0,3541.0
2016.05.23.,1-2,468.0,1165.0,3393.0
2016.05.23.,2-3,437.0,1015.0,3257.0
2016.05.23.,3-4,407.0,1024.0,3230.0
2016.05.23.,4-5,365.0,1053.0,3287.0
2016.05.23.,5-6,359.0,1309.0,3549.0
2016.05.23.,6-7,54.0,1719.0,4342.0
2016.05.23.,7-8,100.0,2128.0,4753.0
2016.05.23.,8-9,136.0,2215.0,4820.0
2016.05.23.,9-10,120.0,2254.0,4931.0
2016.05.23.,10-11,101.0,2290.0,4989.0
2016.05.23.,11-12,127.0,2329.0,5047.0
2016.05.23.,12-13,107.0,2358.0,5090.0
2016.05.23.,13-14,144.0,2346.0,5060.0
2016.05.23.,14-15,142.0,2374.0,5058.0
2016.05.23.,15-16,130.0,2366.0,5073.0
2016.05.23.,16-17,89.0,2282.0,5007.0
2016.05.23.,17-18,33.0,2132.0,4898.0
2016.05.23.,18-19,25.0,2076.0,4840.0
2016.05.23.,19-20,164.0,2245.0,4807.0
2016.05.23.,20-21,185.0,2388.0,4893.0
2016.05.23.,21-22,249.0,2356.0,4850.0
2016.05.23.,22-23,337.0,2123.0,4508.0
2016.05.23.,23-24,369.0,1976.0,4318.0
2016.05.24.,0-1,339.0,1699.0,4025.0
2016.05.24.,1-2,352.0,1576.0,3837.0
2016.05.24.,2-3,337.0,1369.0,3620.0
2016.05.24.,3-4,324.0,1335.0,3540.0
2016.05.24.,4-5,280.0,1309.0,3586.0
2016.05.24.,5-6,274.0,1456.0,3792.0
2016.05.24.,6-7,125.0,1917.0,4469.0
2016.05.24.,7-8,108.0,2286.0,4836.0
2016.05.24.,8-9,79.0,2293.0,4917.0
2016.05.24.,9-10,46.0,2303.0,4994.0
2016.05.24.,10-11,26.0,2307.0,5050.0
2016.05.24.,11-12,3.0,2315.0,5074.0
2016.05.24.,12-13,0.0,2328.0,5068.0
2016.05.24.,13-14,18.0,2274.0,5007.0
2016.05.24.,14-15,31.0,2321.0,5030.0
2016.05.24.,15-16,23.0,2317.0,5063.0
2016.05.24.,16-17,68.0,2313.0,5033.0
2016.05.24.,17-18,22.0,2154.0,4970.0
2016.05.24.,18-19,54.0,2137.0,4883.0
2016.05.24.,19-20,82.0,2163.0,4873.0
2016.05.24.,20-21,118.0,2227.0,4888.0
2016.05.24.,21-22,132.0,2077.0,4723.0
2016.05.24.,22-23,137.0,1798.0,4406.0
2016.05.24.,23-24,182.0,1646.0,4228.0
2016.05.25.,0-1,266.0,1404.0,3982.0
2016.05.25.,1-2,305.0,1251.0,3792.0
2016.05.25.,2-3,359.0,1188.0,3603.0
2016.05.25.,3-4,352.0,1200.0,3548.0
2016.05.25.,4-5,303.0,1250.0,3608.0
2016.05.25.,5-6,237.0,1357.0,3801.0
2016.05.25.,6-7,110.0,1825.0,4478.0
2016.05.25.,7-8,44.0,2079.0,4839.0
2016.05.25.,8-9,87.0,2143.0,4886.0
2016.05.25.,9-10,79.0,2211.0,4979.0
2016.05.25.,10-11,83.0,2250.0,5035.0
2016.05.25.,11-12,49.0,2244.0,5017.0
2016.05.25.,12-13,68.0,2344.0,5042.0
2016.05.25.,13-14,76.0,2346.0,5020.0
2016.05.25.,14-15,112.0,2402.0,5044.0
2016.05.25.,15-16,126.0,2442.0,5085.0
2016.05.25.,16-17,112.0,2361.0,5026.0
2016.05.25.,17-18,89.0,2253.0,4926.0
2016.05.25.,18-19,66.0,2150.0,4811.0
2016.05.25.,19-20,119.0,2191.0,4827.0
2016.05.25.,20-21,226.0,2396.0,4922.0
2016.05.25.,21-22,187.0,2248.0,4895.0
2016.05.25.,22-23,283.0,2053.0,4587.0
2016.05.25.,23-24,386.0,1902.0,4403.0
2016.05.26.,0-1,412.0,1874.0,4125.0
2016.05.26.,1-2,409.0,1746.0,3914.0
2016.05.26.,2-3,431.0,1595.0,3706.0
2016.05.26.,3-4,382.0,1533.0,3647.0
2016.05.26.,4-5,389.0,1517.0,3668.0
2016.05.26.,5-6,338.0,1645.0,3868.0
2016.05.26.,6-7,245.0,2190.0,4544.0
2016.05.26.,7-8,252.0,2504.0,4917.0
2016.05.26.,8-9,199.0,2494.0,4935.0
2016.05.26.,9-10,173.0,2533.0,5016.0
2016.05.26.,10-11,204.0,2575.0,5045.0
2016.05.26.,11-12,199.0,2612.0,5104.0
2016.05.26.,12-13,213.0,2692.0,5151.0
2016.05.26.,13-14,261.0,2694.0,5123.0
2016.05.26.,14-15,286.0,2768.0,5114.0
2016.05.26.,15-16,288.0,2779.0,5151.0
2016.05.26.,16-17,293.0,2686.0,5083.0
2016.05.26.,17-18,222.0,2479.0,4942.0
2016.05.26.,18-19,161.0,2302.0,4815.0
2016.05.26.,19-20,146.0,2287.0,4806.0
2016.05.26.,20-21,140.0,2407.0,4871.0
2016.05.26.,21-22,142.0,2329.0,4880.0
2016.05.26.,22-23,207.0,2112.0,4585.0
2016.05.26.,23-24,277.0,1999.0,4390.0
2016.05.27.,0-1,278.0,1723.0,4114.0
2016.05.27.,1-2,348.0,1602.0,3911.0
2016.05.27.,2-3,410.0,1500.0,3712.0
2016.05.27.,3-4,367.0,1446.0,3645.0
2016.05.27.,4-5,313.0,1416.0,3655.0
2016.05.27.,5-6,260.0,1565.0,3862.0
2016.05.27.,6-7,201.0,2114.0,4524.0
2016.05.27.,7-8,93.0,2316.0,4886.0
2016.05.27.,8-9,70.0,2324.0,4935.0
2016.05.27.,9-10,83.0,2414.0,5019.0
2016.05.27.,10-11,57.0,2413.0,5096.0
2016.05.27.,11-12,116.0,2509.0,5148.0
2016.05.27.,12-13,160.0,2630.0,5173.0
2016.05.27.,13-14,212.0,2599.0,5123.0
2016.05.27.,14-15,245.0,2623.0,5097.0
2016.05.27.,15-16,252.0,2622.0,5109.0
2016.05.27.,16-17,242.0,2554.0,5055.0
2016.05.27.,17-18,178.0,2396.0,4923.0
2016.05.27.,18-19,152.0,2300.0,4827.0
2016.05.27.,19-20,159.0,2268.0,4768.0
2016.05.27.,20-21,172.0,2340.0,4819.0
2016.05.27.,21-22,166.0,2271.0,4821.0
2016.05.27.,22-23,220.0,2036.0,4559.0
2016.05.27.,23-24,335.0,1874.0,4382.0
2016.05.28.,0-1,538.0,1960.0,4089.0
2016.05.28.,1-2,618.0,1778.0,3842.0
2016.05.28.,2-3,578.0,1539.0,3621.0
2016.05.28.,3-4,496.0,1435.0,3544.0
2016.05.28.,4-5,467.0,1384.0,3501.0
2016.05.28.,5-6,476.0,1434.0,3508.0
2016.05.28.,6-7,390.0,1662.0,3842.0
2016.05.28.,7-8,334.0,1904.0,4179.0
2016.05.28.,8-9,354.0,2119.0,4419.0
2016.05.28.,9-10,205.0,2133.0,4594.0
2016.05.28.,10-11,184.0,2153.0,4671.0
2016.05.28.,11-12,191.0,2207.0,4709.0
2016.05.28.,12-13,239.0,2248.0,4719.0
2016.05.28.,13-14,283.0,2149.0,4576.0
2016.05.28.,14-15,380.0,2195.0,4524.0
2016.05.28.,15-16,330.0,2118.0,4515.0
2016.05.28.,16-17,282.0,2047.0,4507.0
2016.05.28.,17-18,304.0,2014.0,4429.0
2016.05.28.,18-19,246.0,1920.0,4393.0
2016.05.28.,19-20,254.0,1938.0,4370.0
2016.05.28.,20-21,437.0,2237.0,4444.0
2016.05.28.,21-22,473.0,2326.0,4554.0
2016.05.28.,22-23,482.0,2038.0,4287.0
2016.05.28.,23-24,479.0,1766.0,4021.0
2016.05.29.,0-1,692.0,1723.0,3736.0
2016.05.29.,1-2,734.0,1612.0,3549.0
2016.05.29.,2-3,593.0,1379.0,3377.0
2016.05.29.,3-4,478.0,1265.0,3291.0
2016.05.29.,4-5,407.0,1139.0,3213.0
2016.05.29.,5-6,477.0,1197.0,3203.0
2016.05.29.,6-7,390.0,1338.0,3440.0
2016.05.29.,7-8,303.0,1540.0,3767.0
2016.05.29.,8-9,364.0,1859.0,4076.0
2016.05.29.,9-10,380.0,2092.0,4294.0
2016.05.29.,10-11,344.0,2165.0,4423.0
2016.05.29.,11-12,371.0,2228.0,4488.0
2016.05.29.,12-13,492.0,2256.0,4470.0
2016.05.29.,13-14,631.0,2225.0,4358.0
2016.05.29.,14-15,610.0,2203.0,4334.0
2016.05.29.,15-16,481.0,2032.0,4299.0
2016.05.29.,16-17,476.0,2054.0,4332.0
2016.05.29.,17-18,527.0,2078.0,4277.0
2016.05.29.,18-19,556.0,2137.0,4293.0
2016.05.29.,19-20,461.0,2091.0,4302.0
2016.05.29.,20-21,597.0,2338.0,4423.0
