date_utc,hour_utc,system_vertical_load_MW
2013-02-18,7,5639
2013-02-18,8,5694
2013-02-18,9,5727
2013-02-18,10,5729
2013-02-18,11,5733
2013-02-18,12,5667
2013-02-18,13,5624
2013-02-18,14,5637
2013-02-18,15,5636
2013-02-18,16,5816
2013-02-18,17,5914
2013-02-18,18,5873
2013-02-18,19,5733
2013-02-18,20,5456
2013-02-18,21,5176
2013-02-18,22,4919
2013-02-18,23,4565
2013-02-19,0,4363
2013-02-19,1,4152
2013-02-19,2,4073
2013-02-19,3,4177
2013-02-19,4,4532
2013-02-19,5,5287
2013-02-19,6,5579
2013-02-19,7,5641
2013-02-19,8,5658
2013-02-19,9,5676
2013-02-19,10,5674
2013-02-19,11,5676
2013-02-19,12,5616
2013-02-19,13,5598
2013-02-19,14,5630
2013-02-19,15,5659
2013-02-19,16,5837
2013-02-19,17,5930
2013-02-19,18,5883
2013-02-19,19,5754
2013-02-19,20,5517
2013-02-19,21,5209
2013-02-19,22,4949
2013-02-19,23,4593
2013-02-20,0,4382
2013-02-20,1,4167
2013-02-20,2,4088
2013-02-20,3,4179
2013-02-20,4,4549
2013-02-20,5,5275
2013-02-20,6,5544
2013-02-20,7,5590
2013-02-20,8,5625
2013-02-20,9,5654
2013-02-20,10,5668
2013-02-20,11,5682
2013-02-20,12,5615
2013-02-20,13,5594
2013-02-20,14,5609
2013-02-20,15,5591
2013-02-20,16,5772
2013-02-20,17,5914
2013-02-20,18,5862
2013-02-20,19,5718
2013-02-20,20,5505
2013-02-20,21,5239
2013-02-20,22,4977
2013-02-20,23,4616
2013-02-21,0,4418
2013-02-21,1,4202
2013-02-21,2,4105
2013-02-21,3,4214
2013-02-21,4,4574
2013-02-21,5,5283
2013-02-21,6,5563
2013-02-21,7,5606
2013-02-21,8,5644
2013-02-21,9,5673
2013-02-21,10,5680
2013-02-21,11,5690
2013-02-21,12,5645
2013-02-21,13,5622
2013-02-21,14,5628
2013-02-21,15,5639
2013-02-21,16,5789
2013-02-21,17,5902
2013-02-21,18,5845
2013-02-21,19,5710
2013-02-21,20,5475
2013-02-21,21,5244
2013-02-21,22,4981
2013-02-21,23,4642
2013-02-22,0,4445
2013-02-22,1,4234
2013-02-22,2,4132
2013-02-22,3,4246
2013-02-22,4,4619
2013-02-22,5,5310
2013-02-22,6,5617
2013-02-22,7,5705
2013-02-22,8,5758
2013-02-22,9,5816
2013-02-22,10,5842
2013-02-22,11,5852
2013-02-22,12,5784
2013-02-22,13,5741
2013-02-22,14,5752
2013-02-22,15,5764
2013-02-22,16,5833
2013-02-22,17,5863
2013-02-22,18,5778
2013-02-22,19,5648
2013-02-22,20,5441
2013-02-22,21,5197
2013-02-22,22,4928
2013-02-22,23,4568
2013-02-23,0,4361
2013-02-23,1,4150
2013-02-23,2,4036
2013-02-23,3,4038
2013-02-23,4,4156
2013-02-23,5,4414
2013-02-23,6,4751
2013-02-23,7,5000
2013-02-23,8,5233
2013-02-23,9,5370
2013-02-23,10,5438
2013-02-23,11,5384
2013-02-23,12,5221
2013-02-23,13,5137
2013-02-23,14,5120
2013-02-23,15,5154
2013-02-23,16,5318
2013-02-23,17,5419
2013-02-23,18,5406
2013-02-23,19,5244
2013-02-23,20,4965
2013-02-23,21,4686
2013-02-23,22,4452
2013-02-23,23,4166
2013-02-24,0,4018
2013-02-24,1,3828
2013-02-24,2,3701
2013-02-24,3,3701
2013-02-24,4,3803
2013-02-24,5,3955
2013-02-24,6,4268
2013-02-24,7,4576
2013-02-24,8,4862
2013-02-24,9,5056
2013-02-24,10,5135
2013-02-24,11,5064
2013-02-24,12,4914
2013-02-24,13,4846
2013-02-24,14,4828
2013-02-24,15,4871
2013-02-24,16,5054
2013-02-24,17,5264
2013-02-24,18,5317
2013-02-24,19,5184
2013-02-24,20,4876
2013-02-24,21,4593
2013-02-24,22,4334
2013-02-24,23,4064
2013-02-25,0,3959
2013-02-25,1,3789
2013-02-25,2,3708
2013-02-25,3,3829
2013-02-25,4,4265
2013-02-25,5,5065
2013-02-25,6,5416
2013-02-25,7,5523
2013-02-25,8,5586
2013-02-25,9,5619
2013-02-25,10,5619
2013-02-25,11,5644
2013-02-25,12,5581
2013-02-25,13,5556
2013-02-25,14,5569
2013-02-25,15,5570
2013-02-25,16,5660
2013-02-25,17,5786
2013-02-25,18,5740
2013-02-25,19,5599
2013-02-25,20,5382
2013-02-25,21,5118
2013-02-25,22,4847
2013-02-25,23,4477
2013-02-26,0,4288
2013-02-26,1,4089
2013-02-26,2,4000
2013-02-26,3,4091
2013-02-26,4,4454
2013-02-26,5,5134
2013-02-26,6,5454
2013-02-26,7,5517
2013-02-26,8,5560
2013-02-26,9,5578
2013-02-26,10,5583
2013-02-26,11,5588
2013-02-26,12,5523
2013-02-26,13,5493
2013-02-26,14,5492
2013-02-26,15,5491
2013-02-26,16,5632
2013-02-26,17,5796
2013-02-26,18,5744
2013-02-26,19,5605
2013-02-26,20,5389
2013-02-26,21,5114
2013-02-26,22,4834
2013-02-26,23,4484
2013-02-27,0,4275
2013-02-27,1,4073
2013-02-27,2,4000
2013-02-27,3,4094
2013-02-27,4,4468
2013-02-27,5,5179
2013-02-27,6,5518
2013-02-27,7,5578
2013-02-27,8,5621
2013-02-27,9,5660
2013-02-27,10,5669
2013-02-27,11,5685
2013-02-27,12,5643
2013-02-27,13,5619
2013-02-27,14,5627
2013-02-27,15,5606
2013-02-27,16,5711
2013-02-27,17,5852
2013-02-27,18,5798
2013-02-27,19,5653
2013-02-27,20,5428
2013-02-27,21,5181
2013-02-27,22,4900
2013-02-27,23,4545
2013-02-28,0,4326
2013-02-28,1,4124
2013-02-28,2,4034
2013-02-28,3,4135
2013-02-28,4,4505
2013-02-28,5,5160
2013-02-28,6,5449
2013-02-28,7,5496
2013-02-28,8,5526
2013-02-28,9,5550
2013-02-28,10,5540
2013-02-28,11,5525
2013-02-28,12,5449
2013-02-28,13,5410
2013-02-28,14,5410
2013-02-28,15,5382
2013-02-28,16,5515
2013-02-28,17,5792
2013-02-28,18,5766
2013-02-28,19,5651
2013-02-28,20,5426
2013-02-28,21,5180
2013-02-28,22,4889
2013-02-28,23,4524
2013-03-01,0,4320
2013-03-01,1,4100
2013-03-01,2,4023
2013-03-01,3,4113
2013-03-01,4,4481
2013-03-01,5,5130
2013-03-01,6,5467
2013-03-01,7,5551
2013-03-01,8,5624
2013-03-01,9,5663
2013-03-01,10,5706
2013-03-01,11,5725
2013-03-01,12,5670
2013-03-01,13,5645
2013-03-01,14,5647
2013-03-01,15,5627
2013-03-01,16,5648
2013-03-01,17,5772
2013-03-01,18,5676
2013-03-01,19,5542
2013-03-01,20,5337
2013-03-01,21,5096
2013-03-01,22,4838
2013-03-01,23,4471
2013-03-02,0,4248
2013-03-02,1,4036
2013-03-02,2,3911
2013-03-02,3,3944
2013-03-02,4,4083
2013-03-02,5,4318
2013-03-02,6,4670
2013-03-02,7,4857
2013-03-02,8,5001
2013-03-02,9,5075
2013-03-02,10,5096
2013-03-02,11,5071
2013-03-02,12,4942
2013-03-02,13,4852
2013-03-02,14,4814
2013-03-02,15,4842
2013-03-02,16,4983
2013-03-02,17,5320
2013-03-02,18,5356
2013-03-02,19,5130
2013-03-02,20,4824
2013-03-02,21,4571
2013-03-02,22,4384
2013-03-02,23,4151
2013-03-03,0,4018
2013-03-03,1,3809
2013-03-03,2,3685
2013-03-03,3,3690
2013-03-03,4,3768
2013-03-03,5,3940
2013-03-03,6,4287
2013-03-03,7,4549
2013-03-03,8,4768
2013-03-03,9,4864
2013-03-03,10,4887
2013-03-03,11,4789
2013-03-03,12,4674
2013-03-03,13,4593
2013-03-03,14,4568
2013-03-03,15,4612
2013-03-03,16,4808
2013-03-03,17,5222
2013-03-03,18,5288
2013-03-03,19,5113
2013-03-03,20,4761
2013-03-03,21,4454
2013-03-03,22,4254
2013-03-03,23,4041
2013-03-04,0,3925
2013-03-04,1,3768
2013-03-04,2,3683
2013-03-04,3,3810
2013-03-04,4,4238
2013-03-04,5,4983
2013-03-04,6,5315
2013-03-04,7,5342
2013-03-04,8,5376
2013-03-04,9,5386
2013-03-04,10,5365
2013-03-04,11,5342
2013-03-04,12,5283
2013-03-04,13,5260
2013-03-04,14,5244
2013-03-04,15,5194
2013-03-04,16,5275
2013-03-04,17,5630
2013-03-04,18,5642
2013-03-04,19,5496
2013-03-04,20,5282
2013-03-04,21,5025
2013-03-04,22,4744
2013-03-04,23,4401
2013-03-05,0,4203
2013-03-05,1,4018
2013-03-05,2,3934
2013-03-05,3,4048
2013-03-05,4,4414
2013-03-05,5,5034
2013-03-05,6,5330
2013-03-05,7,5334
2013-03-05,8,5348
2013-03-05,9,5337
2013-03-05,10,5335
2013-03-05,11,5349
2013-03-05,12,5294
2013-03-05,13,5264
2013-03-05,14,5243
2013-03-05,15,5212
2013-03-05,16,5327
2013-03-05,17,5672
2013-03-05,18,5666
2013-03-05,19,5523
2013-03-05,20,5297
2013-03-05,21,5047
2013-03-05,22,4768
2013-03-05,23,4405
2013-03-06,0,4201
2013-03-06,1,4007
2013-03-06,2,3931
2013-03-06,3,4033
2013-03-06,4,4381
2013-03-06,5,4986
2013-03-06,6,5279
2013-03-06,7,5324
2013-03-06,8,5358
2013-03-06,9,5366
2013-03-06,10,5403
2013-03-06,11,5426
2013-03-06,12,5381
2013-03-06,13,5380
2013-03-06,14,5390
2013-03-06,15,5379
2013-03-06,16,5455
2013-03-06,17,5697
2013-03-06,18,5674
2013-03-06,19,5518
2013-03-06,20,5290
2013-03-06,21,5026
2013-03-06,22,4743
2013-03-06,23,4392
2013-03-07,0,4188
2013-03-07,1,3986
2013-03-07,2,3886
2013-03-07,3,3986
2013-03-07,4,4336
2013-03-07,5,5004
2013-03-07,6,5364
2013-03-07,7,5391
2013-03-07,8,5427
2013-03-07,9,5469
2013-03-07,10,5456
2013-03-07,11,5451
2013-03-07,12,5408
2013-03-07,13,5378
2013-03-07,14,5376
2013-03-07,15,5353
2013-03-07,16,5397
2013-03-07,17,5643
2013-03-07,18,5637
2013-03-07,19,5516
2013-03-07,20,5281
2013-03-07,21,5036
2013-03-07,22,4729
2013-03-07,23,4396
2013-03-08,0,4183
2013-03-08,1,3963
2013-03-08,2,3882
2013-03-08,3,4001
2013-03-08,4,4353
2013-03-08,5,4983
2013-03-08,6,5303
2013-03-08,7,5320
2013-03-08,8,5341
2013-03-08,9,5360
2013-03-08,10,5359
2013-03-08,11,5368
2013-03-08,12,5290
2013-03-08,13,5234
2013-03-08,14,5244
2013-03-08,15,5273
2013-03-08,16,5281
2013-03-08,17,5533
2013-03-08,18,5500
2013-03-08,19,5370
2013-03-08,20,5182
2013-03-08,21,4948
2013-03-08,22,4671
2013-03-08,23,4299
2013-03-09,0,4095
2013-03-09,1,3882
2013-03-09,2,3773
2013-03-09,3,3795
2013-03-09,4,3927
2013-03-09,5,4167
2013-03-09,6,4529
2013-03-09,7,4737
2013-03-09,8,4897
2013-03-09,9,4975
2013-03-09,10,5017
2013-03-09,11,5000
2013-03-09,12,4876
2013-03-09,13,4783
2013-03-09,14,4752
2013-03-09,15,4759
2013-03-09,16,4855
2013-03-09,17,5167
2013-03-09,18,5190
2013-03-09,19,5006
2013-03-09,20,4696
2013-03-09,21,4411
2013-03-09,22,4233
2013-03-09,23,3997
2013-03-10,0,3852
2013-03-10,1,3681
2013-03-10,2,3549
2013-03-10,3,3553
2013-03-10,4,3619
2013-03-10,5,3775
2013-03-10,6,4119
2013-03-10,7,4416
2013-03-10,8,4637
2013-03-10,9,4799
2013-03-10,10,4831
2013-03-10,11,4739
2013-03-10,12,4610
2013-03-10,13,4575
2013-03-10,14,4550
2013-03-10,15,4609
2013-03-10,16,4742
2013-03-10,17,5088
2013-03-10,18,5138
2013-03-10,19,4961
2013-03-10,20,4620
2013-03-10,21,4339
2013-03-10,22,4149
2013-03-10,23,3948
2013-03-11,0,3825
2013-03-11,1,3660
2013-03-11,2,3574
2013-03-11,3,3710
2013-03-11,4,4096
2013-03-11,5,4841
2013-03-11,6,5184
2013-03-11,7,5246
2013-03-11,8,5268
2013-03-11,9,5288
2013-03-11,10,5293
2013-03-11,11,5321
2013-03-11,12,5276
2013-03-11,13,5249
2013-03-11,14,5226
2013-03-11,15,5162
2013-03-11,16,5177
2013-03-11,17,5588
2013-03-11,18,5594
2013-03-11,19,5478
2013-03-11,20,5233
2013-03-11,21,4953
2013-03-11,22,4653
2013-03-11,23,4316
2013-03-12,0,4117
2013-03-12,1,3912
2013-03-12,2,3850
2013-03-12,3,3967
2013-03-12,4,4292
2013-03-12,5,4933
2013-03-12,6,5241
2013-03-12,7,5242
2013-03-12,8,5252
2013-03-12,9,5278
2013-03-12,10,5286
2013-03-12,11,5294
2013-03-12,12,5266
2013-03-12,13,5258
2013-03-12,14,5277
2013-03-12,15,5272
2013-03-12,16,5327
2013-03-12,17,5637
2013-03-12,18,5655
2013-03-12,19,5514
2013-03-12,20,5271
2013-03-12,21,5003
2013-03-12,22,4733
2013-03-12,23,4399
2013-03-13,0,4186
2013-03-13,1,3990
2013-03-13,2,3897
2013-03-13,3,4013
2013-03-13,4,4364
2013-03-13,5,5010
2013-03-13,6,5345
2013-03-13,7,5412
2013-03-13,8,5450
2013-03-13,9,5486
2013-03-13,10,5502
2013-03-13,11,5532
2013-03-13,12,5472
2013-03-13,13,5450
2013-03-13,14,5458
2013-03-13,15,5384
2013-03-13,16,5422
2013-03-13,17,5685
2013-03-13,18,5685
2013-03-13,19,5544
2013-03-13,20,5350
2013-03-13,21,5090
2013-03-13,22,4796
2013-03-13,23,4454
2013-03-14,0,4252
2013-03-14,1,4052
2013-03-14,2,3971
2013-03-14,3,4082
2013-03-14,4,4435
2013-03-14,5,5112
2013-03-14,6,5491
2013-03-14,7,5620
2013-03-14,8,5704
2013-03-14,9,5768
2013-03-14,10,5788
2013-03-14,11,5815
2013-03-14,12,5736
2013-03-14,13,5676
2013-03-14,14,5669
2013-03-14,15,5613
2013-03-14,16,5495
2013-03-14,17,5586
2013-03-14,18,5494
2013-03-14,19,5322
2013-03-14,20,5099
2013-03-14,21,4830
2013-03-14,22,4556
2013-03-14,23,4231
2013-03-15,0,4038
2013-03-15,1,3853
2013-03-15,2,3704
2013-03-15,3,3641
2013-03-15,4,3598
2013-03-15,5,3627
2013-03-15,6,3942
2013-03-15,7,4202
2013-03-15,8,4421
2013-03-15,9,4554
2013-03-15,10,4647
2013-03-15,11,4633
2013-03-15,12,4549
2013-03-15,13,4509
2013-03-15,14,4471
2013-03-15,15,4469
2013-03-15,16,4528
2013-03-15,17,4845
2013-03-15,18,4889
2013-03-15,19,4758
2013-03-15,20,4519
2013-03-15,21,4295
2013-03-15,22,4121
2013-03-15,23,3908
2013-03-16,0,3794
2013-03-16,1,3613
2013-03-16,2,3504
2013-03-16,3,3532
2013-03-16,4,3656
2013-03-16,5,3953
2013-03-16,6,4337
2013-03-16,7,4580
2013-03-16,8,4751
2013-03-16,9,4835
2013-03-16,10,4872
2013-03-16,11,4887
2013-03-16,12,4797
2013-03-16,13,4765
2013-03-16,14,4741
2013-03-16,15,4740
2013-03-16,16,4765
2013-03-16,17,5131
2013-03-16,18,5222
2013-03-16,19,5047
2013-03-16,20,4757
2013-03-16,21,4501
2013-03-16,22,4339
2013-03-16,23,4105
2013-03-17,0,3994
2013-03-17,1,3810
2013-03-17,2,3687
2013-03-17,3,3699
2013-03-17,4,3750
2013-03-17,5,3982
2013-03-17,6,4332
2013-03-17,7,4539
2013-03-17,8,4756
2013-03-17,9,4886
2013-03-17,10,4919
2013-03-17,11,4830
2013-03-17,12,4714
2013-03-17,13,4701
2013-03-17,14,4689
2013-03-17,15,4728
2013-03-17,16,4808
2013-03-17,17,5222
2013-03-17,18,5311
2013-03-17,19,5142
2013-03-17,20,4813
2013-03-17,21,4532
2013-03-17,22,4346
2013-03-17,23,4165
2013-03-18,0,4047
2013-03-18,1,3860
2013-03-18,2,3767
2013-03-18,3,3893
2013-03-18,4,4256
2013-03-18,5,5004
2013-03-18,6,5405
2013-03-18,7,5499
2013-03-18,8,5562
2013-03-18,9,5619
2013-03-18,10,5654
2013-03-18,11,5721
2013-03-18,12,5687
2013-03-18,13,5685
2013-03-18,14,5712
2013-03-18,15,5734
2013-03-18,16,5701
2013-03-18,17,5864
2013-03-18,18,5851
2013-03-18,19,5703
2013-03-18,20,5478
2013-03-18,21,5193
2013-03-18,22,4899
2013-03-18,23,4546
2013-03-19,0,4352
2013-03-19,1,4152
2013-03-19,2,4065
2013-03-19,3,4150
2013-03-19,4,4485
2013-03-19,5,5161
2013-03-19,6,5515
2013-03-19,7,5586
2013-03-19,8,5631
2013-03-19,9,5648
2013-03-19,10,5634
2013-03-19,11,5640
2013-03-19,12,5565
2013-03-19,13,5530
2013-03-19,14,5531
2013-03-19,15,5430
2013-03-19,16,5388
2013-03-19,17,5722
2013-03-19,18,5793
2013-03-19,19,5667
2013-03-19,20,5444
2013-03-19,21,5180
2013-03-19,22,4892
2013-03-19,23,4559
2013-03-20,0,4348
2013-03-20,1,4160
2013-03-20,2,4080
2013-03-20,3,4183
2013-03-20,4,4494
2013-03-20,5,5108
2013-03-20,6,5406
2013-03-20,7,5402
2013-03-20,8,5403
2013-03-20,9,5418
2013-03-20,10,5422
2013-03-20,11,5440
2013-03-20,12,5399
2013-03-20,13,5367
2013-03-20,14,5365
2013-03-20,15,5308
2013-03-20,16,5293
2013-03-20,17,5685
2013-03-20,18,5762
2013-03-20,19,5634
2013-03-20,20,5408
2013-03-20,21,5145
2013-03-20,22,4867
2013-03-20,23,4523
2013-03-21,0,4321
2013-03-21,1,4109
2013-03-21,2,4027
2013-03-21,3,4136
2013-03-21,4,4443
2013-03-21,5,5136
2013-03-21,6,5506
2013-03-21,7,5604
2013-03-21,8,5694
2013-03-21,9,5747
2013-03-21,10,5768
2013-03-21,11,5765
2013-03-21,12,5694
2013-03-21,13,5668
2013-03-21,14,5688
2013-03-21,15,5631
2013-03-21,16,5557
2013-03-21,17,5768
2013-03-21,18,5806
2013-03-21,19,5680
2013-03-21,20,5440
2013-03-21,21,5179
2013-03-21,22,4907
2013-03-21,23,4583
2013-03-22,0,4387
2013-03-22,1,4176
2013-03-22,2,4093
2013-03-22,3,4205
2013-03-22,4,4492
2013-03-22,5,5148
2013-03-22,6,5497
2013-03-22,7,5563
2013-03-22,8,5586
2013-03-22,9,5598
2013-03-22,10,5623
2013-03-22,11,5616
2013-03-22,12,5557
2013-03-22,13,5497
2013-03-22,14,5502
2013-03-22,15,5441
2013-03-22,16,5386
2013-03-22,17,5675
2013-03-22,18,5744
2013-03-22,19,5617
2013-03-22,20,5447
2013-03-22,21,5230
2013-03-22,22,4950
2013-03-22,23,4588
2013-03-23,0,4373
2013-03-23,1,4159
2013-03-23,2,4040
2013-03-23,3,4080
2013-03-23,4,4135
2013-03-23,5,4455
2013-03-23,6,4816
2013-03-23,7,5028
2013-03-23,8,5213
2013-03-23,9,5324
2013-03-23,10,5370
2013-03-23,11,5339
2013-03-23,12,5206
2013-03-23,13,5121
2013-03-23,14,5073
2013-03-23,15,5056
2013-03-23,16,5059
2013-03-23,17,5370
2013-03-23,18,5468
2013-03-23,19,5280
2013-03-23,20,4968
2013-03-23,21,4670
2013-03-23,22,4508
2013-03-23,23,4271
2013-03-24,0,4135
2013-03-24,1,3948
2013-03-24,2,3842
2013-03-24,3,3823
2013-03-24,4,3843
2013-03-24,5,4077
2013-03-24,6,4463
2013-03-24,7,4767
2013-03-24,8,4988
2013-03-24,9,5121
2013-03-24,10,5175
2013-03-24,11,5094
2013-03-24,12,4962
2013-03-24,13,4904
2013-03-24,14,4873
2013-03-24,15,4885
2013-03-24,16,4927
2013-03-24,17,5276
2013-03-24,18,5435
2013-03-24,19,5283
2013-03-24,20,4952
2013-03-24,21,4663
2013-03-24,22,4463
2013-03-24,23,4256
2013-03-25,0,4145
2013-03-25,1,3974
2013-03-25,2,3872
2013-03-25,3,3981
2013-03-25,4,4325
2013-03-25,5,5119
2013-03-25,6,5546
2013-03-25,7,5685
2013-03-25,8,5774
2013-03-25,9,5824
2013-03-25,10,5859
2013-03-25,11,5888
2013-03-25,12,5846
2013-03-25,13,5843
2013-03-25,14,5872
2013-03-25,15,5834
2013-03-25,16,5757
2013-03-25,17,5920
2013-03-25,18,5969
2013-03-25,19,5816
2013-03-25,20,5563
2013-03-25,21,5302
2013-03-25,22,5030
2013-03-25,23,4682
2013-03-26,0,4469
2013-03-26,1,4262
2013-03-26,2,4178
2013-03-26,3,4286
2013-03-26,4,4530
2013-03-26,5,5182
2013-03-26,6,5517
2013-03-26,7,5587
2013-03-26,8,5669
2013-03-26,9,5707
2013-03-26,10,5737
2013-03-26,11,5758
2013-03-26,12,5721
2013-03-26,13,5727
2013-03-26,14,5736
2013-03-26,15,5703
2013-03-26,16,5635
2013-03-26,17,5884
2013-03-26,18,5960
2013-03-26,19,5811
2013-03-26,20,5590
2013-03-26,21,5330
2013-03-26,22,5065
2013-03-26,23,4726
2013-03-27,0,4502
2013-03-27,1,4290
2013-03-27,2,4215
2013-03-27,3,4320
2013-03-27,4,4567
2013-03-27,5,5192
2013-03-27,6,5541
2013-03-27,7,5614
2013-03-27,8,5685
2013-03-27,9,5739
2013-03-27,10,5762
2013-03-27,11,5775
2013-03-27,12,5739
2013-03-27,13,5748
2013-03-27,14,5746
2013-03-27,15,5673
2013-03-27,16,5616
2013-03-27,17,5835
2013-03-27,18,5921
2013-03-27,19,5773
2013-03-27,20,5557
2013-03-27,21,5311
2013-03-27,22,5043
2013-03-27,23,4692
2013-03-28,0,4458
2013-03-28,1,4245
2013-03-28,2,4157
2013-03-28,3,4269
2013-03-28,4,4503
2013-03-28,5,5114
2013-03-28,6,5497
2013-03-28,7,5591
2013-03-28,8,5683
2013-03-28,9,5732
2013-03-28,10,5770
2013-03-28,11,5777
2013-03-28,12,5712
2013-03-28,13,5652
2013-03-28,14,5640
2013-03-28,15,5563
2013-03-28,16,5464
2013-03-28,17,5732
2013-03-28,18,5866
2013-03-28,19,5736
2013-03-28,20,5525
2013-03-28,21,5283
2013-03-28,22,5003
2013-03-28,23,4664
2013-03-29,0,4449
2013-03-29,1,4238
2013-03-29,2,4150
2013-03-29,3,4232
2013-03-29,4,4431
2013-03-29,5,5011
2013-03-29,6,5435
2013-03-29,7,5593
2013-03-29,8,5711
2013-03-29,9,5823
2013-03-29,10,5886
2013-03-29,11,5886
2013-03-29,12,5803
2013-03-29,13,5741
2013-03-29,14,5731
2013-03-29,15,5659
2013-03-29,16,5537
2013-03-29,17,5672
2013-03-29,18,5726
2013-03-29,19,5598
2013-03-29,20,5400
2013-03-29,21,5190
2013-03-29,22,4907
2013-03-29,23,4562
2013-03-30,0,4323
2013-03-30,1,4065
2013-03-30,2,3952
2013-03-30,3,3950
2013-03-30,4,3961
2013-03-30,5,4255
2013-03-30,6,4621
2013-03-30,7,4844
2013-03-30,8,5022
2013-03-30,9,5129
2013-03-30,10,5195
2013-03-30,11,5162
2013-03-30,12,5028
2013-03-30,13,4996
2013-03-30,14,4978
2013-03-30,15,4995
2013-03-30,16,4964
2013-03-30,17,5177
2013-03-30,18,5290
2013-03-30,19,5130
2013-03-30,20,4836
2013-03-30,21,4550
2013-03-30,22,4374
2013-03-30,23,4101
2013-03-31,0,3927
2013-03-31,1,3724
2013-03-31,2,3625
2013-03-31,3,3615
2013-03-31,4,3649
2013-03-31,5,3881
2013-03-31,6,4171
2013-03-31,7,4435
2013-03-31,8,4622
2013-03-31,9,4705
2013-03-31,10,4639
2013-03-31,11,4497
2013-03-31,12,4427
2013-03-31,13,4366
2013-03-31,14,4351
2013-03-31,15,4275
2013-03-31,16,4295
2013-03-31,17,4618
2013-03-31,18,4738
2013-03-31,19,4587
2013-03-31,20,4381
2013-03-31,21,4223
2013-03-31,22,3961
2013-03-31,23,3816
2013-04-01,0,3585
2013-04-01,1,3432
2013-04-01,2,3408
2013-04-01,3,3462
2013-04-01,4,3533
2013-04-01,5,3797
2013-04-01,6,4069
2013-04-01,7,4231
2013-04-01,8,4278
2013-04-01,9,4262
2013-04-01,10,4243
2013-04-01,11,4170
2013-04-01,12,4145
2013-04-01,13,4109
2013-04-01,14,4125
2013-04-01,15,4110
2013-04-01,16,4171
2013-04-01,17,4552
2013-04-01,18,4735
2013-04-01,19,4560
2013-04-01,20,4292
2013-04-01,21,4138
2013-04-01,22,3940
2013-04-01,23,3771
2013-04-02,0,3567
2013-04-02,1,3477
2013-04-02,2,3585
2013-04-02,3,3964
2013-04-02,4,4698
2013-04-02,5,5181
2013-04-02,6,5408
2013-04-02,7,5561
2013-04-02,8,5633
2013-04-02,9,5687
2013-04-02,10,5718
2013-04-02,11,5654
2013-04-02,12,5641
2013-04-02,13,5635
2013-04-02,14,5588
2013-04-02,15,5518
2013-04-02,16,5464
2013-04-02,17,5699
2013-04-02,18,5631
2013-04-02,19,5378
2013-04-02,20,5126
2013-04-02,21,5002
2013-04-02,22,4717
2013-04-02,23,4490
2013-04-03,0,4230
2013-04-03,1,4091
2013-04-03,2,4161
2013-04-03,3,4456
2013-04-03,4,5135
2013-04-03,5,5527
2013-04-03,6,5617
2013-04-03,7,5703
2013-04-03,8,5731
2013-04-03,9,5744
2013-04-03,10,5772
2013-04-03,11,5720
2013-04-03,12,5706
2013-04-03,13,5702
2013-04-03,14,5653
2013-04-03,15,5579
2013-04-03,16,5511
2013-04-03,17,5702
2013-04-03,18,5650
2013-04-03,19,5407
2013-04-03,20,5165
2013-04-03,21,5019
2013-04-03,22,4737
2013-04-03,23,4489
2013-04-04,0,4222
2013-04-04,1,4113
2013-04-04,2,4184
2013-04-04,3,4511
2013-04-04,4,5188
2013-04-04,5,5590
2013-04-04,6,5643
2013-04-04,7,5702
2013-04-04,8,5705
2013-04-04,9,5655
2013-04-04,10,5693
2013-04-04,11,5646
2013-04-04,12,5638
2013-04-04,13,5636
2013-04-04,14,5595
2013-04-04,15,5493
2013-04-04,16,5395
2013-04-04,17,5623
2013-04-04,18,5656
2013-04-04,19,5408
2013-04-04,20,5158
2013-04-04,21,5015
2013-04-04,22,4726
2013-04-04,23,4492
2013-04-05,0,4213
2013-04-05,1,4094
2013-04-05,2,4178
2013-04-05,3,4489
2013-04-05,4,5156
2013-04-05,5,5533
2013-04-05,6,5576
2013-04-05,7,5635
2013-04-05,8,5660
2013-04-05,9,5702
2013-04-05,10,5734
2013-04-05,11,5678
2013-04-05,12,5655
2013-04-05,13,5642
2013-04-05,14,5641
2013-04-05,15,5583
2013-04-05,16,5470
2013-04-05,17,5594
2013-04-05,18,5532
2013-04-05,19,5292
2013-04-05,20,5067
2013-04-05,21,4953
2013-04-05,22,4607
2013-04-05,23,4400
2013-04-06,0,4121
2013-04-06,1,3981
2013-04-06,2,3974
2013-04-06,3,4058
2013-04-06,4,4222
2013-04-06,5,4558
2013-04-06,6,4797
2013-04-06,7,4992
2013-04-06,8,5118
2013-04-06,9,5171
2013-04-06,10,5165
2013-04-06,11,5052
2013-04-06,12,4979
2013-04-06,13,4931
2013-04-06,14,4885
2013-04-06,15,4804
