date,tick,export,import,system_load
2016.01.29.,9-10,456,2452,5622
2016.01.29.,10-11,467,2559,5693
2016.01.29.,11-12,504,2586,5724
2016.01.29.,12-13,469,2518,5669
2016.01.29.,13-14,538,2486,5528
2016.01.29.,14-15,596,2457,5437
2016.01.29.,15-16,610,2491,5436
2016.01.29.,16-17,549,2534,5478
2016.01.29.,17-18,426,2539,5717
2016.01.29.,18-19,444,2431,5641
2016.01.29.,19-20,482,2363,5543
2016.01.29.,20-21,626,2302,5342
2016.01.29.,21-22,743,2221,5154
2016.01.29.,22-23,867,2185,4951
2016.01.29.,23-24,1110,2264,4720
2016.01.30.,0-1,1348,2336,4410
2016.01.30.,1-2,1380,2256,4206
2016.01.30.,2-3,1368,2105,3994
2016.01.30.,3-4,1419,2077,3865
2016.01.30.,4-5,1491,2222,3894
2016.01.30.,5-6,1420,2256,4012
2016.01.30.,6-7,1319,2456,4350
2016.01.30.,7-8,1255,2587,4617
2016.01.30.,8-9,1191,2699,4893
2016.01.30.,9-10,987,2699,5087
2016.01.30.,10-11,939,2736,5186
2016.01.30.,11-12,842,2734,5240
2016.01.30.,12-13,894,2738,5199
2016.01.30.,13-14,885,2618,5053
2016.01.30.,14-15,926,2572,4948
2016.01.30.,15-16,931,2565,4925
2016.01.30.,16-17,890,2603,5021
2016.01.30.,17-18,701,2534,5236
2016.01.30.,18-19,640,2389,5187
2016.01.30.,19-20,631,2280,5104
2016.01.30.,20-21,705,2235,4961
2016.01.30.,21-22,906,2225,4732
2016.01.30.,22-23,981,2162,4484
2016.01.30.,23-24,1147,2158,4243
2016.01.31.,0-1,1056,2053,3975
2016.01.31.,1-2,1060,1932,3831
2016.01.31.,2-3,1084,1817,3669
2016.01.31.,3-4,1020,1659,3557
2016.01.31.,4-5,1051,1677,3552
2016.01.31.,5-6,1238,1884,3624
2016.01.31.,6-7,1241,2041,3793
2016.01.31.,7-8,1128,2146,4030
2016.01.31.,8-9,984,2335,4372
2016.01.31.,9-10,867,2451,4712
2016.01.31.,10-11,825,2554,4906
2016.01.31.,11-12,666,2541,4978
2016.01.31.,12-13,611,2430,4882
2016.01.31.,13-14,628,2281,4698
2016.01.31.,14-15,718,2327,4607
2016.01.31.,15-16,631,2239,4587
2016.01.31.,16-17,584,2337,4720
2016.01.31.,17-18,583,2538,4994
2016.01.31.,18-19,554,2546,5054
2016.01.31.,19-20,588,2559,5037
2016.01.31.,20-21,744,2541,4872
2016.01.31.,21-22,890,2499,4656
2016.01.31.,22-23,916,2275,4421
2016.01.31.,23-24,1282,2394,4185
2016.02.01.,0-1,1176,2092,3939
2016.02.01.,1-2,1188,2031,3857
2016.02.01.,2-3,1184,1793,3703
2016.02.01.,3-4,1119,1608,3632
2016.02.01.,4-5,1294,1824,3779
2016.02.01.,5-6,1308,2012,4188
2016.02.01.,6-7,1136,2147,5078
2016.02.01.,7-8,1053,2236,5392
2016.02.01.,8-9,661,2017,5483
2016.02.01.,9-10,673,2087,5508
2016.02.01.,10-11,643,2118,5538
2016.02.01.,11-12,670,2168,5594
2016.02.01.,12-13,732,2279,5622
2016.02.01.,13-14,842,2287,5544
2016.02.01.,14-15,893,2347,5539
2016.02.01.,15-16,849,2363,5572
2016.02.01.,16-17,835,2415,5596
2016.02.01.,17-18,885,2477,5750
2016.02.01.,18-19,864,2428,5701
2016.02.01.,19-20,896,2392,5607
2016.02.01.,20-21,951,2337,5410
2016.02.01.,21-22,1056,2278,5174
2016.02.01.,22-23,1104,2408,4911
2016.02.01.,23-24,1126,2242,4680
2016.02.02.,0-1,1190,2148,4362
2016.02.02.,1-2,1253,2054,4182
2016.02.02.,2-3,1336,1968,3978
2016.02.02.,3-4,1336,1935,3903
2016.02.02.,4-5,1245,1953,4020
2016.02.02.,5-6,1251,2009,4375
2016.02.02.,6-7,893,2158,5168
2016.02.02.,7-8,695,2130,5423
2016.02.02.,8-9,786,2256,5428
2016.02.02.,9-10,765,2302,5436
2016.02.02.,10-11,756,2306,5453
2016.02.02.,11-12,759,2383,5495
2016.02.02.,12-13,707,2334,5509
2016.02.02.,13-14,709,2274,5441
2016.02.02.,14-15,668,2206,5401
2016.02.02.,15-16,655,2201,5425
2016.02.02.,16-17,609,2174,5466
2016.02.02.,17-18,587,2298,5720
2016.02.02.,18-19,555,2237,5688
2016.02.02.,19-20,638,2273,5611
2016.02.02.,20-21,738,2186,5399
2016.02.02.,21-22,802,2158,5178
2016.02.02.,22-23,777,2326,4921
2016.02.02.,23-24,890,2244,4671
2016.02.03.,0-1,1028,2081,4373
2016.02.03.,1-2,1097,1951,4176
2016.02.03.,2-3,1088,1754,3988
2016.02.03.,3-4,993,1635,3923
2016.02.03.,4-5,985,1694,4025
2016.02.03.,5-6,1155,1880,4380
2016.02.03.,6-7,730,1887,5133
2016.02.03.,7-8,607,2010,5397
2016.02.03.,8-9,577,2083,5451
2016.02.03.,9-10,581,2124,5489
2016.02.03.,10-11,482,2072,5513
2016.02.03.,11-12,557,2210,5564
2016.02.03.,12-13,669,2303,5606
2016.02.03.,13-14,637,2172,5570
2016.02.03.,14-15,579,2056,5601
2016.02.03.,15-16,562,2021,5671
2016.02.03.,16-17,496,2019,5727
2016.02.03.,17-18,493,2141,5842
2016.02.03.,18-19,475,2070,5788
2016.02.03.,19-20,524,2055,5695
2016.02.03.,20-21,628,1972,5483
2016.02.03.,21-22,767,1858,5252
2016.02.03.,22-23,925,2150,4997
2016.02.03.,23-24,1273,2293,4738
2016.02.04.,0-1,1244,2137,4418
2016.02.04.,1-2,1387,2125,4221
2016.02.04.,2-3,1337,1933,4030
2016.02.04.,3-4,1282,1813,3957
2016.02.04.,4-5,1280,1909,4079
2016.02.04.,5-6,1152,1894,4423
2016.02.04.,6-7,923,2023,5198
2016.02.04.,7-8,967,2225,5452
2016.02.04.,8-9,962,2265,5463
2016.02.04.,9-10,961,2245,5460
2016.02.04.,10-11,1123,2427,5458
2016.02.04.,11-12,1024,2442,5495
2016.02.04.,12-13,1040,2418,5517
2016.02.04.,13-14,804,2239,5447
2016.02.04.,14-15,581,2016,5454
2016.02.04.,15-16,586,2054,5466
2016.02.04.,16-17,608,1956,5450
2016.02.04.,17-18,623,2159,5738
2016.02.04.,18-19,594,2074,5723
2016.02.04.,19-20,593,2007,5655
2016.02.04.,20-21,719,1945,5467
2016.02.04.,21-22,806,2094,5252
2016.02.04.,22-23,1070,2347,5008
2016.02.04.,23-24,1110,2322,4778
2016.02.05.,0-1,1280,2211,4462
2016.02.05.,1-2,1346,2125,4269
2016.02.05.,2-3,1287,1906,4058
2016.02.05.,3-4,1335,1904,3973
2016.02.05.,4-5,1405,2009,4095
2016.02.05.,5-6,1534,2240,4446
2016.02.05.,6-7,1255,2264,5205
2016.02.05.,7-8,1295,2411,5444
2016.02.05.,8-9,1191,2343,5481
2016.02.05.,9-10,1163,2344,5494
2016.02.05.,10-11,1127,2331,5486
2016.02.05.,11-12,1013,2276,5507
2016.02.05.,12-13,979,2257,5494
2016.02.05.,13-14,949,2182,5415
2016.02.05.,14-15,960,2198,5380
2016.02.05.,15-16,947,2199,5396
2016.02.05.,16-17,975,2251,5378
2016.02.05.,17-18,947,2473,5657
2016.02.05.,18-19,1003,2522,5654
2016.02.05.,19-20,1040,2463,5560
2016.02.05.,20-21,1083,2341,5379
2016.02.05.,21-22,1019,2331,5188
2016.02.05.,22-23,974,2372,4968
2016.02.05.,23-24,1076,2264,4730
2016.02.06.,0-1,1178,2175,4405
2016.02.06.,1-2,1176,2047,4214
2016.02.06.,2-3,1119,1793,3990
2016.02.06.,3-4,1071,1642,3882
2016.02.06.,4-5,1026,1642,3919
2016.02.06.,5-6,1116,1861,4018
2016.02.06.,6-7,1046,2081,4312
2016.02.06.,7-8,1046,2330,4617
2016.02.06.,8-9,836,2332,4853
2016.02.06.,9-10,687,2361,5008
2016.02.06.,10-11,669,2400,5053
2016.02.06.,11-12,639,2400,5073
2016.02.06.,12-13,791,2486,5038
2016.02.06.,13-14,831,2381,4868
2016.02.06.,14-15,887,2305,4758
2016.02.06.,15-16,905,2270,4728
2016.02.06.,16-17,941,2323,4781
2016.02.06.,17-18,933,2436,5115
2016.02.06.,18-19,1035,2525,5142
2016.02.06.,19-20,994,2381,5099
2016.02.06.,20-21,1144,2370,4922
2016.02.06.,21-22,1289,2340,4721
2016.02.06.,22-23,1350,2269,4465
2016.02.06.,23-24,1548,2245,4234
2016.02.07.,0-1,1700,2122,3947
2016.02.07.,1-2,1691,2108,3834
2016.02.07.,2-3,1685,1966,3669
2016.02.07.,3-4,1616,1799,3557
2016.02.07.,4-5,1528,1723,3566
2016.02.07.,5-6,1562,1752,3629
2016.02.07.,6-7,1537,1876,3811
2016.02.07.,7-8,1359,1959,4064
2016.02.07.,8-9,1320,2145,4355
2016.02.07.,9-10,1229,2293,4612
2016.02.07.,10-11,1230,2404,4750
2016.02.07.,11-12,1122,2336,4780
2016.02.07.,12-13,1223,2361,4690
2016.02.07.,13-14,1351,2395,4507
2016.02.07.,14-15,1349,2315,4420
2016.02.07.,15-16,1333,2292,4395
2016.02.07.,16-17,1269,2280,4493
2016.02.07.,17-18,1093,2302,4895
2016.02.07.,18-19,1099,2425,5006
2016.02.07.,19-20,1006,2420,5005
2016.02.07.,20-21,1100,2353,4849
2016.02.07.,21-22,1169,2236,4620
2016.02.07.,22-23,1153,1999,4382
2016.02.07.,23-24,1193,1853,4147
2016.02.08.,0-1,1253,1688,3899
2016.02.08.,1-2,1155,1601,3814
2016.02.08.,2-3,1221,1592,3664
2016.02.08.,3-4,1151,1489,3582
2016.02.08.,4-5,1112,1550,3725
2016.02.08.,5-6,1203,1921,4164
2016.02.08.,6-7,855,1989,5034
2016.02.08.,7-8,703,2023,5345
2016.02.08.,8-9,787,2133,5426
2016.02.08.,9-10,743,2116,5472
2016.02.08.,10-11,687,2143,5512
2016.02.08.,11-12,796,2227,5581
2016.02.08.,12-13,669,2167,5610
2016.02.08.,13-14,666,2073,5515
2016.02.08.,14-15,687,1999,5487
2016.02.08.,15-16,718,2002,5513
2016.02.08.,16-17,796,2071,5487
2016.02.08.,17-18,811,2223,5658
2016.02.08.,18-19,835,2210,5667
2016.02.08.,19-20,840,2220,5581
2016.02.08.,20-21,811,1976,5372
2016.02.08.,21-22,990,1985,5144
2016.02.08.,22-23,915,2097,4878
2016.02.08.,23-24,1036,2092,4645
2016.02.09.,0-1,1044,1983,4327
2016.02.09.,1-2,971,1818,4138
2016.02.09.,2-3,927,1722,3944
2016.02.09.,3-4,901,1667,3875
2016.02.09.,4-5,885,1700,3982
2016.02.09.,5-6,996,1885,4341
2016.02.09.,6-7,700,2034,5113
2016.02.09.,7-8,681,2106,5347
2016.02.09.,8-9,646,2061,5381
2016.02.09.,9-10,552,1955,5371
2016.02.09.,10-11,499,1921,5393
2016.02.09.,11-12,388,1834,5415
2016.02.09.,12-13,452,1884,5433
2016.02.09.,13-14,506,1821,5372
2016.02.09.,14-15,587,1900,5368
2016.02.09.,15-16,583,1890,5379
2016.02.09.,16-17,696,1984,5370
2016.02.09.,17-18,660,2146,5613
2016.02.09.,18-19,677,2111,5635
2016.02.09.,19-20,642,2084,5558
2016.02.09.,20-21,820,2065,5359
2016.02.09.,21-22,831,2002,5136
2016.02.09.,22-23,924,2117,4860
2016.02.09.,23-24,1033,2020,4626
2016.02.10.,0-1,969,1801,4326
2016.02.10.,1-2,763,1444,4140
2016.02.10.,2-3,681,1264,3965
2016.02.10.,3-4,588,1246,3896
2016.02.10.,4-5,552,1243,4024
2016.02.10.,5-6,669,1499,4366
2016.02.10.,6-7,532,1812,5151
2016.02.10.,7-8,631,1963,5491
2016.02.10.,8-9,452,1861,5637
2016.02.10.,9-10,389,1859,5701
2016.02.10.,10-11,371,1886,5751
2016.02.10.,11-12,399,1907,5841
2016.02.10.,12-13,345,1992,5805
2016.02.10.,13-14,281,1910,5694
2016.02.10.,14-15,303,1912,5633
2016.02.10.,15-16,349,2002,5661
2016.02.10.,16-17,402,2003,5621
2016.02.10.,17-18,364,1953,5787
2016.02.10.,18-19,437,1977,5768
2016.02.10.,19-20,426,1916,5675
2016.02.10.,20-21,602,1949,5433
2016.02.10.,21-22,777,2096,5208
2016.02.10.,22-23,713,2102,4953
2016.02.10.,23-24,756,1941,4723
2016.02.11.,0-1,663,1585,4418
2016.02.11.,1-2,566,1366,4213
2016.02.11.,2-3,577,1271,4016
2016.02.11.,3-4,558,1197,3908
2016.02.11.,4-5,515,1282,4035
2016.02.11.,5-6,609,1639,4393
2016.02.11.,6-7,654,2230,5166
2016.02.11.,7-8,600,2306,5389
2016.02.11.,8-9,467,2243,5450
2016.02.11.,9-10,508,2343,5478
2016.02.11.,10-11,525,2344,5482
2016.02.11.,11-12,535,2364,5522
2016.02.11.,12-13,539,2376,5539
2016.02.11.,13-14,549,2333,5457
2016.02.11.,14-15,508,2305,5426
2016.02.11.,15-16,508,2342,5451
2016.02.11.,16-17,508,2311,5409
2016.02.11.,17-18,353,2348,5655
2016.02.11.,18-19,302,2254,5721
2016.02.11.,19-20,317,2268,5644
2016.02.11.,20-21,522,2326,5442
2016.02.11.,21-22,558,2210,5212
2016.02.11.,22-23,582,2113,4972
2016.02.11.,23-24,721,2050,4731
2016.02.12.,0-1,732,1831,4425
2016.02.12.,1-2,714,1678,4208
2016.02.12.,2-3,723,1532,4020
2016.02.12.,3-4,726,1493,3960
2016.02.12.,4-5,721,1579,4061
2016.02.12.,5-6,757,1888,4412
2016.02.12.,6-7,719,2223,5155
2016.02.12.,7-8,709,2313,5378
2016.02.12.,8-9,615,2287,5390
2016.02.12.,9-10,561,2327,5379
2016.02.12.,10-11,511,2294,5385
2016.02.12.,11-12,514,2408,5410
2016.02.12.,12-13,480,2370,5441
2016.02.12.,13-14,520,2353,5396
2016.02.12.,14-15,539,2352,5386
2016.02.12.,15-16,521,2372,5435
2016.02.12.,16-17,420,2249,5452
2016.02.12.,17-18,511,2359,5612
2016.02.12.,18-19,496,2315,5601
2016.02.12.,19-20,498,2224,5496
2016.02.12.,20-21,608,2210,5279
2016.02.12.,21-22,696,2266,5084
2016.02.12.,22-23,743,2167,4840
2016.02.12.,23-24,812,2037,4613
2016.02.13.,0-1,526,1767,4324
2016.02.13.,1-2,479,1590,4139
2016.02.13.,2-3,459,1438,3927
2016.02.13.,3-4,449,1342,3822
2016.02.13.,4-5,444,1379,3853
2016.02.13.,5-6,518,1563,3962
2016.02.13.,6-7,555,1854,4256
2016.02.13.,7-8,474,1985,4581
2016.02.13.,8-9,500,2139,4867
2016.02.13.,9-10,404,2239,5107
2016.02.13.,10-11,404,2375,5245
2016.02.13.,11-12,437,2403,5331
2016.02.13.,12-13,522,2449,5274
2016.02.13.,13-14,522,2308,5085
2016.02.13.,14-15,546,2228,4986
2016.02.13.,15-16,519,2205,4932
2016.02.13.,16-17,482,2160,4944
2016.02.13.,17-18,373,2280,5114
2016.02.13.,18-19,415,2339,5159
2016.02.13.,19-20,417,2268,5099
2016.02.13.,20-21,478,2204,4922
2016.02.13.,21-22,498,2092,4705
2016.02.13.,22-23,575,1926,4456
2016.02.13.,23-24,669,1769,4222
2016.02.14.,0-1,631,1450,3968
2016.02.14.,1-2,682,1457,3844
2016.02.14.,2-3,787,1487,3678
2016.02.14.,3-4,910,1528,3567
2016.02.14.,4-5,816,1476,3574
2016.02.14.,5-6,768,1482,3643
2016.02.14.,6-7,725,1545,3794
2016.02.14.,7-8,656,1713,4041
2016.02.14.,8-9,564,1908,4341
2016.02.14.,9-10,431,2060,4601
2016.02.14.,10-11,364,2134,4717
2016.02.14.,11-12,343,2146,4761
2016.02.14.,12-13,399,2074,4686
2016.02.14.,13-14,465,1969,4549
2016.02.14.,14-15,526,1988,4495
2016.02.14.,15-16,601,1981,4490
2016.02.14.,16-17,537,2036,4587
2016.02.14.,17-18,543,2264,4881
2016.02.14.,18-19,542,2314,4992
2016.02.14.,19-20,562,2315,5000
2016.02.14.,20-21,589,2184,4838
2016.02.14.,21-22,551,1954,4589
2016.02.14.,22-23,515,1727,4345
2016.02.14.,23-24,714,1624,4106
2016.02.15.,0-1,1037,1610,3861
2016.02.15.,1-2,950,1528,3769
2016.02.15.,2-3,899,1421,3625
2016.02.15.,3-4,918,1406,3539
2016.02.15.,4-5,839,1444,3676
2016.02.15.,5-6,651,1589,4100
2016.02.15.,6-7,428,1961,4938
2016.02.15.,7-8,375,2136,5284
2016.02.15.,8-9,437,2280,5440
2016.02.15.,9-10,396,2333,5538
2016.02.15.,10-11,375,2381,5613
2016.02.15.,11-12,328,2402,5694
2016.02.15.,12-13,309,2415,5711
2016.02.15.,13-14,399,2378,5621
2016.02.15.,14-15,376,2376,5561
2016.02.15.,15-16,327,2314,5546
2016.02.15.,16-17,344,2247,5486
2016.02.15.,17-18,278,2256,5602
2016.02.15.,18-19,286,2175,5636
2016.02.15.,19-20,269,2143,5574
2016.02.15.,20-21,366,2079,5368
2016.02.15.,21-22,497,2054,5123
2016.02.15.,22-23,595,1953,4837
2016.02.15.,23-24,658,1784,4605
2016.02.16.,0-1,844,1772,4319
2016.02.16.,1-2,922,1689,4136
2016.02.16.,2-3,978,1650,3950
2016.02.16.,3-4,1006,1617,3892
2016.02.16.,4-5,744,1449,3990
2016.02.16.,5-6,615,1587,4310
2016.02.16.,6-7,385,1844,5037
2016.02.16.,7-8,390,1935,5327
2016.02.16.,8-9,350,1966,5417
2016.02.16.,9-10,316,2003,5487
2016.02.16.,10-11,348,2101,5556
2016.02.16.,11-12,343,2182,5627
2016.02.16.,12-13,354,2247,5665
2016.02.16.,13-14,397,2192,5587
2016.02.16.,14-15,419,2224,5532
2016.02.16.,15-16,391,2245,5537
2016.02.16.,16-17,312,2121,5494
2016.02.16.,17-18,226,2115,5620
2016.02.16.,18-19,431,2259,5632
2016.02.16.,19-20,417,2219,5562
2016.02.16.,20-21,322,1996,5351
2016.02.16.,21-22,576,2081,5129
2016.02.16.,22-23,722,2092,4873
2016.02.16.,23-24,820,1968,4616
2016.02.17.,0-1,993,1986,4309
2016.02.17.,1-2,1035,1928,4125
2016.02.17.,2-3,1039,1874,3958
2016.02.17.,3-4,1082,1866,3884
2016.02.17.,4-5,1075,1923,3995
2016.02.17.,5-6,1004,2092,4352
2016.02.17.,6-7,637,2223,5069
2016.02.17.,7-8,512,2236,5325
2016.02.17.,8-9,516,2317,5378
2016.02.17.,9-10,568,2413,5443
2016.02.17.,10-11,670,2591,5481
2016.02.17.,11-12,740,2737,5539
2016.02.17.,12-13,584,2632,5551
2016.02.17.,13-14,604,2613,5469
2016.02.17.,14-15,502,2488,5461
2016.02.17.,15-16,395,2391,5488
2016.02.17.,16-17,325,2262,5449
2016.02.17.,17-18,235,2247,5629
2016.02.17.,18-19,342,2291,5687
2016.02.17.,19-20,348,2227,5610
2016.02.17.,20-21,276,2055,5406
2016.02.17.,21-22,370,1996,5175
2016.02.17.,22-23,615,2089,4917
2016.02.17.,23-24,622,1894,4670
2016.02.18.,0-1,867,1957,4370
2016.02.18.,1-2,970,1976,4197
2016.02.18.,2-3,985,1904,3976
2016.02.18.,3-4,941,1863,3899
2016.02.18.,4-5,881,1861,4014
2016.02.18.,5-6,814,2067,4358
2016.02.18.,6-7,520,2310,5078
2016.02.18.,7-8,409,2343,5367
2016.02.18.,8-9,360,2351,5437
2016.02.18.,9-10,305,2364,5475
2016.02.18.,10-11,264,2388,5501
2016.02.18.,11-12,457,2631,5532
2016.02.18.,12-13,401,2610,5552
2016.02.18.,13-14,444,2605,5497
2016.02.18.,14-15,448,2613,5475
2016.02.18.,15-16,383,2563,5514
2016.02.18.,16-17,335,2478,5486
2016.02.18.,17-18,216,2451,5641
2016.02.18.,18-19,352,2476,5667
2016.02.18.,19-20,306,2379,5597
2016.02.18.,20-21,214,2178,5379
2016.02.18.,21-22,403,2211,5149
2016.02.18.,22-23,574,2213,4903
2016.02.18.,23-24,618,2052,4664
2016.02.19.,0-1,748,1928,4343
2016.02.19.,1-2,774,1903,4172
2016.02.19.,2-3,811,1830,4002
2016.02.19.,3-4,776,1754,3936
2016.02.19.,4-5,722,1784,4059
2016.02.19.,5-6,600,1830,4372
2016.02.19.,6-7,300,2002,5079
2016.02.19.,7-8,149,2026,5385
2016.02.19.,8-9,155,2006,5531
2016.02.19.,9-10,167,2094,5618
2016.02.19.,10-11,144,2168,5683
2016.02.19.,11-12,158,2265,5768
2016.02.19.,12-13,226,2321,5759
2016.02.19.,13-14,344,2341,5626
2016.02.19.,14-15,361,2321,5577
2016.02.19.,15-16,363,2324,5604
2016.02.19.,16-17,416,2339,5561
2016.02.19.,17-18,387,2372,5617
2016.02.19.,18-19,422,2408,5656
2016.02.19.,19-20,448,2396,5513
2016.02.19.,20-21,549,2337,5310
2016.02.19.,21-22,626,2305,5116
2016.02.19.,22-23,666,2223,4890
2016.02.19.,23-24,746,2053,4657
2016.02.20.,0-1,704,2040,4343
2016.02.20.,1-2,692,1994,4135
2016.02.20.,2-3,705,1891,3931
2016.02.20.,3-4,710,1847,3825
2016.02.20.,4-5,672,1841,3849
2016.02.20.,5-6,693,1991,3984
2016.02.20.,6-7,706,2232,4264
2016.02.20.,7-8,659,2412,4557
2016.02.20.,8-9,641,2592,4782
2016.02.20.,9-10,605,2630,4947
2016.02.20.,10-11,531,2580,5023
2016.02.20.,11-12,481,2549,5073
2016.02.20.,12-13,488,2533,5052
2016.02.20.,13-14,447,2411,4887
2016.02.20.,14-15,470,2401,4763
2016.02.20.,15-16,395,2283,4687
2016.02.20.,16-17,487,2253,4702
2016.02.20.,17-18,527,2506,4950
2016.02.20.,18-19,472,2518,5137
2016.02.20.,19-20,533,2529,5082
2016.02.20.,20-21,557,2404,4899
2016.02.20.,21-22,571,2214,4685
2016.02.20.,22-23,646,2044,4400
2016.02.20.,23-24,829,2027,4166
2016.02.21.,0-1,1150,2199,3890
2016.02.21.,1-2,1091,2031,3783
2016.02.21.,2-3,1141,1938,3611
2016.02.21.,3-4,1137,1919,3495
2016.02.21.,4-5,1105,2017,3476
2016.02.21.,5-6,1112,2072,3565
2016.02.21.,6-7,972,1863,3694
2016.02.21.,7-8,889,2013,3994
2016.02.21.,8-9,667,2163,4326
2016.02.21.,9-10,531,2230,4638
2016.02.21.,10-11,442,2274,4814
2016.02.21.,11-12,356,2263,4907
2016.02.21.,12-13,437,2244,4808
2016.02.21.,13-14,445,2070,4607
2016.02.21.,14-15,493,2061,4495
2016.02.21.,15-16,551,2081,4470
2016.02.21.,16-17,570,2233,4522
2016.02.21.,17-18,534,2388,4777
2016.02.21.,18-19,506,2490,4944
2016.02.21.,19-20,495,2467,4953
2016.02.21.,20-21,609,2377,4805
2016.02.21.,21-22,549,2137,4581
2016.02.21.,22-23,613,2026,4339
2016.02.21.,23-24,747,1822,4110
2016.02.22.,0-1,871,1644,3830
2016.02.22.,1-2,808,1475,3732
2016.02.22.,2-3,830,1607,3559
2016.02.22.,3-4,935,1369,3484
2016.02.22.,4-5,901,1397,3629
2016.02.22.,5-6,801,1598,4051
2016.02.22.,6-7,453,1861,4837
2016.02.22.,7-8,403,2079,5118
2016.02.22.,8-9,469,2218,5175
2016.02.22.,9-10,440,2220,5182
2016.02.22.,10-11,450,2266,5152
2016.02.22.,11-12,366,2260,5172
2016.02.22.,12-13,303,2223,5188
2016.02.22.,13-14,326,2122,5107
2016.02.22.,14-15,331,2148,5074
2016.02.22.,15-16,308,2099,5081
2016.02.22.,16-17,349,2072,5043
2016.02.22.,17-18,312,2188,5284
2016.02.22.,18-19,211,2156,5503
2016.02.22.,19-20,266,2109,5433
2016.02.22.,20-21,346,2091,5237
2016.02.22.,21-22,532,2075,5005
2016.02.22.,22-23,617,1974,4765
2016.02.22.,23-24,811,1942,4525
2016.02.23.,0-1,951,1880,4202
2016.02.23.,1-2,954,1747,4041
2016.02.23.,2-3,891,1554,3848
2016.02.23.,3-4,879,1492,3755
2016.02.23.,4-5,916,1657,3865
2016.02.23.,5-6,786,1850,4204
2016.02.23.,6-7,472,2048,4905
2016.02.23.,7-8,306,2111,5230
2016.02.23.,8-9,245,2101,5313
2016.02.23.,9-10,252,2165,5397
2016.02.23.,10-11,223,2196,5464
2016.02.23.,11-12,273,2287,5515
2016.02.23.,12-13,302,2358,5557
2016.02.23.,13-14,318,2293,5468
2016.02.23.,14-15,300,2273,5422
2016.02.23.,15-16,322,2279,5416
2016.02.23.,16-17,419,2372,5304
2016.02.23.,17-18,349,2473,5439
2016.02.23.,18-19,273,2413,5582
2016.02.23.,19-20,262,2307,5508
2016.02.23.,20-21,459,2212,5286
2016.02.23.,21-22,584,2072,5065
2016.02.23.,22-23,643,1899,4814
2016.02.23.,23-24,746,1741,4576
2016.02.24.,0-1,788,1495,4268
2016.02.24.,1-2,719,1308,4082
2016.02.24.,2-3,742,1208,3896
2016.02.24.,3-4,718,1141,3826
2016.02.24.,4-5,675,1216,3939
2016.02.24.,5-6,840,1698,4312
2016.02.24.,6-7,587,1952,5020
2016.02.24.,7-8,585,2143,5299
2016.02.24.,8-9,491,2096,5353
2016.02.24.,9-10,472,2135,5354
2016.02.24.,10-11,570,2265,5319
2016.02.24.,11-12,576,2320,5341
2016.02.24.,12-13,494,2318,5365
2016.02.24.,13-14,420,2288,5302
2016.02.24.,14-15,399,2274,5279
2016.02.24.,15-16,332,2180,5269
2016.02.24.,16-17,310,2065,5217
2016.02.24.,17-18,144,2011,5409
2016.02.24.,18-19,224,2156,5611
2016.02.24.,19-20,243,2120,5554
2016.02.24.,20-21,331,2114,5357
2016.02.24.,21-22,506,2156,5132
2016.02.24.,22-23,678,2148,4889
2016.02.24.,23-24,752,1980,4622
2016.02.25.,0-1,870,1764,4315
2016.02.25.,1-2,842,1563,4129
2016.02.25.,2-3,841,1389,3933
2016.02.25.,3-4,715,1196,3861
2016.02.25.,4-5,653,1199,3974
2016.02.25.,5-6,683,1563,4337
2016.02.25.,6-7,422,1833,5020
2016.02.25.,7-8,478,2001,5343
2016.02.25.,8-9,533,2070,5433
2016.02.25.,9-10,602,2222,5443
2016.02.25.,10-11,642,2268,5485
2016.02.25.,11-12,562,2290,5515
2016.02.25.,12-13,512,2360,5544
2016.02.25.,13-14,527,2310,5508
2016.02.25.,14-15,545,2325,5522
2016.02.25.,15-16,457,2260,5547
2016.02.25.,16-17,419,2208,5499
2016.02.25.,17-18,270,2148,5617
2016.02.25.,18-19,206,2126,5679
2016.02.25.,19-20,204,2046,5584
2016.02.25.,20-21,275,2003,5379
2016.02.25.,21-22,481,2041,5153
2016.02.25.,22-23,512,1945,4887
2016.02.25.,23-24,646,1796,4625
2016.02.26.,0-1,774,1685,4327
2016.02.26.,1-2,689,1487,4141
2016.02.26.,2-3,680,1388,3944
2016.02.26.,3-4,681,1359,3866
2016.02.26.,4-5,665,1467,3985
2016.02.26.,5-6,567,1668,4337
2016.02.26.,6-7,297,2022,5017
2016.02.26.,7-8,256,2158,5310
2016.02.26.,8-9,218,2208,5369
2016.02.26.,9-10,201,2296,5398
2016.02.26.,10-11,264,2295,5406
2016.02.26.,11-12,326,2329,5402
2016.02.26.,12-13,249,2440,5398
2016.02.26.,13-14,285,2386,5288
2016.02.26.,14-15,258,2333,5242
2016.02.26.,15-16,294,2370,5239
2016.02.26.,16-17,334,2355,5202
2016.02.26.,17-18,276,2389,5350
2016.02.26.,18-19,162,2337,5543
2016.02.26.,19-20,221,2352,5476
2016.02.26.,20-21,369,2320,5275
2016.02.26.,21-22,504,2310,5069
2016.02.26.,22-23,593,2233,4832
2016.02.26.,23-24,727,2112,4598
2016.02.27.,0-1,779,1920,4286
2016.02.27.,1-2,698,1648,4087
2016.02.27.,2-3,690,1431,3872
2016.02.27.,3-4,647,1265,3761
2016.02.27.,4-5,638,1260,3787
